,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,,V55,V56,V57,V58
841,0.24787,0.081538,0.011431,0.055216,0.010083,0.080696,0.011487,0.058844,0.011878,0.028655,0.026043,0.026972,0.028547,0.030285,0.030649,0.02666,0.030378,0.086339,0.04978,0.086094,0.036065,0.086433,0.049053,0.083178,0.03831,0.13084,0.12287,0.097663,0.071017,0.12051,0.10766,0.079986,0.086123,0.22741,0.058327,0.11931,0.050529,0.19247,0.050493,0.11568,0.052286,0.052199,0.051748,0.050859,0.051552,0.04886,0.052728,0.04909,0.048092,0.045088,0.065344,0.049346,0.045384,0.044621,0.066888,0.044291,0.043267,0.51755,0.59254
842,0.39791,0.084161,0.019205,0.078893,0.014553,0.083992,0.018401,0.078595,0.016076,0.031634,0.032121,0.025473,0.025648,0.032017,0.029403,0.024749,0.026956,0.037825,0.031241,0.03972,0.031389,0.037296,0.032697,0.04061,0.033331,0.042751,0.048461,0.049448,0.046186,0.044822,0.047914,0.055798,0.049068,0.039428,0.033635,0.03889,0.031805,0.037908,0.034023,0.040503,0.032521,0.027109,0.028471,0.033385,0.031957,0.027688,0.030184,0.031871,0.032623,0.020871,0.078639,0.025566,0.0745,0.020907,0.08091,0.026097,0.073369,0.45592,0.72591
843,0.1595,0.061587,0.0046771,0.090319,0.0059937,0.061318,0.0047522,0.078929,0.0060712,0.027336,0.03211,0.036851,0.03009,0.027777,0.026671,0.028866,0.028118,0.12018,0.04285,0.10439,0.067296,0.11852,0.037592,0.097645,0.064938,0.12141,0.10725,0.15981,0.20401,0.12912,0.099041,0.15209,0.20182,0.13117,0.07055,0.14302,0.094502,0.099441,0.070685,0.13977,0.088303,0.058028,0.050423,0.045237,0.041734,0.047561,0.044333,0.046228,0.046806,0.026318,0.047533,0.024608,0.073576,0.02844,0.051817,0.027006,0.077317,0.58001,0.48277
844,0.1332,0.048434,0.0055376,0.041049,0.0062669,0.051116,0.0057334,0.036116,0.0056269,0.017616,0.013978,0.016192,0.016174,0.016552,0.014116,0.013116,0.018033,0.091622,0.041614,0.093737,0.030146,0.087618,0.025875,0.076441,0.031997,0.26897,0.26549,0.097692,0.18043,0.14111,0.10272,0.20318,0.11913,0.44323,0.070536,0.12275,0.082944,0.17824,0.061713,0.18644,0.078801,0.053544,0.039257,0.040277,0.031456,0.030083,0.039751,0.042809,0.050194,0.058654,0.035913,0.038039,0.028186,0.041688,0.034695,0.048547,0.027645,0.4809,0.32893
845,0.094166,0.04793,0.0022773,0.048722,0.0033703,0.050229,0.0016988,0.040306,0.0023426,0.021038,0.019539,0.022081,0.021239,0.0179,0.014455,0.016019,0.019682,0.090726,0.024425,0.071609,0.032317,0.07069,0.020027,0.063325,0.031623,0.10331,0.075134,0.10359,0.094628,0.064671,0.051354,0.073171,0.086962,0.098582,0.042683,0.12039,0.044341,0.075489,0.038893,0.10171,0.060147,0.038392,0.038474,0.035154,0.032242,0.030942,0.03559,0.040374,0.036245,0.023465,0.042434,0.018776,0.034911,0.019255,0.041611,0.021467,0.040232,0.85695,0.3101
846,0.3735,0.082867,0.014003,0.074618,0.015269,0.084895,0.015281,0.069389,0.014526,0.022713,0.026427,0.026759,0.027124,0.025352,0.025888,0.025058,0.022826,0.041505,0.029443,0.042315,0.019311,0.041253,0.030928,0.03392,0.020326,0.055249,0.060579,0.030075,0.03812,0.046033,0.049618,0.0308,0.043332,0.059289,0.03047,0.036713,0.030402,0.050769,0.027326,0.036938,0.032596,0.037921,0.035329,0.030929,0.033598,0.030783,0.028643,0.030534,0.03409,0.032174,0.075608,0.027783,0.059055,0.026765,0.072775,0.030159,0.061318,0.4848,0.72578
847,0.18189,0.073315,0.0089911,0.046909,0.0063499,0.080276,0.008751,0.052215,0.0074875,0.017304,0.015613,0.013493,0.017673,0.02156,0.017984,0.016117,0.017507,0.058278,0.020314,0.086877,0.021783,0.092567,0.02999,0.079811,0.020501,0.056971,0.087283,0.088156,0.058151,0.091778,0.096127,0.068061,0.059101,0.1228,0.042295,0.14327,0.03572,0.18083,0.039647,0.10688,0.029554,0.035905,0.042684,0.04508,0.044504,0.036979,0.039267,0.033,0.03165,0.056672,0.056118,0.076249,0.034528,0.049802,0.050475,0.045074,0.031965,0.71243,0.49524
848,0.15148,0.061127,0.0053539,0.033822,0.0058894,0.056134,0.0059233,0.033098,0.0059315,0.014285,0.012415,0.013851,0.014914,0.013068,0.012705,0.015089,0.015686,0.073117,0.019438,0.05279,0.013209,0.059256,0.020279,0.066903,0.013012,0.099228,0.071478,0.034136,0.050029,0.078518,0.070052,0.030224,0.057291,0.12279,0.02558,0.067933,0.028306,0.12254,0.025531,0.094225,0.03368,0.025291,0.026962,0.024097,0.022015,0.026769,0.029538,0.030543,0.027367,0.040704,0.039704,0.042734,0.023035,0.05419,0.04073,0.052341,0.020937,0.83284,0.39441
849,0.084523,0.044531,0.002887,0.045324,0.002936,0.053471,0.0023353,0.04584,0.0021688,0.018068,0.016315,0.019298,0.024199,0.020778,0.017584,0.016598,0.017444,0.10394,0.036073,0.11369,0.055804,0.11428,0.031473,0.088661,0.050527,0.13371,0.15262,0.20403,0.2526,0.11685,0.11062,0.18662,0.18471,0.17807,0.065308,0.42411,0.067913,0.14926,0.056407,0.31445,0.065431,0.053726,0.05795,0.065558,0.053357,0.041427,0.045364,0.045534,0.047306,0.049434,0.03897,0.049845,0.029686,0.034991,0.032839,0.03723,0.029988,0.43212,0.3431
850,0.35148,0.066203,0.013633,0.10575,0.014127,0.065923,0.01256,0.10279,0.014847,0.026772,0.031578,0.029734,0.028741,0.027771,0.032041,0.029924,0.027729,0.069481,0.033593,0.068753,0.05505,0.073896,0.038031,0.065656,0.050677,0.073458,0.085176,0.13317,0.13778,0.087735,0.082145,0.13474,0.1344,0.062362,0.058399,0.1042,0.060874,0.065964,0.055603,0.097835,0.061186,0.043092,0.040065,0.039641,0.042599,0.040427,0.038261,0.037825,0.041825,0.026579,0.052017,0.023824,0.097183,0.024655,0.053503,0.024392,0.10297,0.42173,0.67015
851,0.40671,0.080694,0.018149,0.069413,0.016812,0.079983,0.017236,0.0656,0.017197,0.02287,0.024218,0.022801,0.022886,0.022564,0.02475,0.023886,0.023058,0.028407,0.022352,0.026365,0.020286,0.027541,0.035137,0.026252,0.018634,0.032042,0.028863,0.024243,0.028001,0.044087,0.040946,0.024649,0.029963,0.025632,0.022841,0.021584,0.025876,0.042872,0.023968,0.022867,0.025842,0.026227,0.024175,0.024322,0.025789,0.026216,0.025405,0.02511,0.02644,0.021512,0.07745,0.022186,0.060911,0.021775,0.075586,0.022535,0.065986,0.48292,0.72605
852,0.30458,0.089721,0.010182,0.075203,0.011174,0.095147,0.011821,0.078091,0.010855,0.031079,0.030557,0.03269,0.033555,0.031686,0.032419,0.035654,0.031656,0.067141,0.05077,0.079321,0.040977,0.066328,0.060132,0.084794,0.041673,0.088089,0.10353,0.1167,0.081514,0.093605,0.11942,0.1123,0.089485,0.10485,0.053162,0.080741,0.045686,0.12478,0.055337,0.084347,0.0461,0.043887,0.046802,0.045257,0.044522,0.046239,0.048838,0.045697,0.044976,0.031233,0.079525,0.032303,0.065446,0.031521,0.079915,0.029126,0.065694,0.42971,0.69151
853,0.20575,0.063015,0.009207,0.089671,0.0088844,0.058356,0.0067112,0.086628,0.008986,0.028475,0.030994,0.030974,0.025648,0.023857,0.027345,0.031675,0.030001,0.10837,0.033828,0.079306,0.042429,0.092378,0.03431,0.098464,0.063068,0.10421,0.073944,0.10042,0.14666,0.091909,0.083255,0.15031,0.18088,0.10915,0.0443,0.13125,0.061453,0.10718,0.055783,0.20473,0.0674,0.050826,0.043509,0.042442,0.044599,0.054507,0.052792,0.049084,0.055385,0.044105,0.040412,0.037988,0.06826,0.048604,0.04495,0.047438,0.071276,0.53968,0.58034
854,0.3859,0.075901,0.020056,0.079799,0.017583,0.076575,0.019492,0.075174,0.01516,0.030875,0.033879,0.031156,0.030051,0.032444,0.032646,0.028591,0.029429,0.038991,0.032779,0.056927,0.027168,0.040629,0.034884,0.059075,0.02904,0.041347,0.0582,0.064427,0.033908,0.049331,0.065984,0.066241,0.038947,0.043048,0.047975,0.036598,0.031108,0.0505,0.047635,0.039806,0.031773,0.036732,0.033572,0.035007,0.036203,0.03336,0.032499,0.036237,0.038555,0.027091,0.070706,0.02922,0.068067,0.025275,0.068832,0.030816,0.075141,0.46125,0.72227
855,0.3739,0.073353,0.014147,0.089803,0.013527,0.075848,0.014365,0.090307,0.013302,0.024794,0.022751,0.024621,0.026649,0.025577,0.02513,0.023443,0.024572,0.031976,0.022321,0.039931,0.032817,0.031435,0.019766,0.034906,0.029505,0.02789,0.0358,0.053365,0.044553,0.02601,0.027801,0.045188,0.040926,0.031892,0.033679,0.059199,0.02711,0.027527,0.029374,0.050515,0.028608,0.030655,0.030969,0.029934,0.030771,0.029175,0.028671,0.029983,0.02987,0.024003,0.066394,0.025633,0.081772,0.022352,0.065291,0.023475,0.079021,0.48988,0.72458
856,0.23476,0.070709,0.0070336,0.078854,0.0070829,0.071983,0.0074201,0.077849,0.0065474,0.022115,0.022826,0.020829,0.020079,0.018306,0.021789,0.019001,0.019305,0.065137,0.019426,0.062812,0.022759,0.061141,0.020268,0.063085,0.027007,0.05428,0.043102,0.054622,0.057535,0.054323,0.042721,0.073661,0.061887,0.085752,0.030253,0.090855,0.02981,0.079783,0.031504,0.10723,0.032403,0.042541,0.04036,0.041097,0.042207,0.040435,0.041229,0.044791,0.045054,0.047406,0.048562,0.043845,0.053211,0.04373,0.047501,0.046672,0.056529,0.63465,0.63442
857,0.32683,0.059888,0.016136,0.099225,0.014233,0.055002,0.014866,0.097816,0.017587,0.03532,0.036758,0.03362,0.03041,0.032432,0.033875,0.036884,0.036499,0.086433,0.039682,0.074258,0.050564,0.094538,0.047565,0.081792,0.054707,0.085149,0.073397,0.094471,0.1109,0.12192,0.10375,0.095448,0.10843,0.079397,0.055867,0.087979,0.07185,0.11645,0.057751,0.093687,0.067597,0.047207,0.044585,0.045777,0.050973,0.051696,0.051041,0.048078,0.052224,0.030749,0.048944,0.031119,0.085799,0.032325,0.054341,0.032292,0.089334,0.45031,0.66257
858,0.35648,0.055058,0.016737,0.1276,0.021505,0.06118,0.015898,0.10361,0.01477,0.031534,0.040723,0.051454,0.044127,0.036728,0.035772,0.03658,0.032999,0.062955,0.037261,0.068517,0.067811,0.062911,0.030845,0.056559,0.053776,0.057255,0.052024,0.10503,0.13079,0.047152,0.039676,0.087941,0.1012,0.042091,0.0608,0.078382,0.061366,0.031081,0.047009,0.057455,0.062271,0.051791,0.045286,0.03876,0.037081,0.038043,0.036104,0.033617,0.043291,0.02925,0.056865,0.022063,0.10129,0.020003,0.050392,0.02298,0.11572,0.43954,0.69288
859,0.12216,0.085888,0.0017489,0.060682,0.0037288,0.089018,0.0024011,0.057021,0.0024654,0.029925,0.025103,0.034209,0.038992,0.032459,0.028255,0.02743,0.031367,0.13056,0.057505,0.14142,0.052256,0.14719,0.057548,0.13291,0.037535,0.26942,0.20829,0.1559,0.16099,0.26707,0.23316,0.15191,0.11904,0.23582,0.10054,0.14781,0.10455,0.23382,0.10104,0.12612,0.09749,0.068618,0.072603,0.067229,0.054522,0.059669,0.065254,0.065753,0.056128,0.02846,0.079322,0.027686,0.042323,0.025045,0.072884,0.024564,0.045546,0.33349,0.43325
860,0.33864,0.086034,0.014408,0.073663,0.013111,0.087351,0.014809,0.074508,0.012571,0.024146,0.024072,0.025233,0.024136,0.027365,0.026088,0.024251,0.023373,0.040028,0.032039,0.046906,0.024914,0.043096,0.031913,0.045645,0.027396,0.051504,0.05011,0.046958,0.041541,0.054928,0.053416,0.050832,0.045446,0.064792,0.033712,0.048807,0.029255,0.071479,0.032402,0.052792,0.029597,0.032952,0.035714,0.036593,0.037062,0.033656,0.033791,0.036207,0.034918,0.030056,0.074886,0.032124,0.062953,0.029545,0.070417,0.032523,0.062828,0.4931,0.72738
861,0.39528,0.10056,0.015086,0.072215,0.016697,0.10203,0.014583,0.071289,0.016634,0.036429,0.038975,0.039066,0.037015,0.036644,0.038151,0.03728,0.035976,0.061501,0.055237,0.059879,0.026815,0.055626,0.052471,0.053592,0.027165,0.08719,0.077952,0.040528,0.039766,0.084055,0.07323,0.040731,0.049992,0.079128,0.053834,0.038769,0.050414,0.072301,0.047841,0.039404,0.05748,0.047506,0.045075,0.04477,0.042249,0.043754,0.045167,0.042945,0.044869,0.025332,0.09548,0.021291,0.056941,0.023736,0.093215,0.021393,0.06144,0.4008,0.71944
862,0.27001,0.07432,0.011086,0.09751,0.0098925,0.069823,0.0095186,0.08976,0.0108,0.039394,0.039089,0.037348,0.034908,0.036461,0.036924,0.036138,0.038489,0.096599,0.049496,0.096894,0.043129,0.087315,0.047382,0.10228,0.044957,0.10482,0.12381,0.10057,0.1107,0.10975,0.12858,0.105,0.1005,0.10567,0.069554,0.090271,0.061078,0.094931,0.073978,0.098732,0.066381,0.053801,0.052729,0.048864,0.054223,0.052633,0.052466,0.058132,0.057397,0.03439,0.055725,0.036373,0.071566,0.035408,0.061682,0.040185,0.074972,0.45394,0.65951
863,0.16841,0.071169,0.0072357,0.054805,0.0078827,0.080485,0.0066033,0.055993,0.0067694,0.016811,0.016209,0.018312,0.020037,0.019214,0.014254,0.014316,0.015828,0.074979,0.044257,0.08462,0.04849,0.078635,0.036013,0.062899,0.023619,0.11329,0.12643,0.12843,0.13227,0.079642,0.12493,0.070237,0.092103,0.15677,0.044379,0.18291,0.036768,0.14522,0.031642,0.094374,0.041904,0.04443,0.045987,0.045937,0.038476,0.03673,0.036976,0.03754,0.036745,0.054177,0.05235,0.052948,0.030911,0.04725,0.047391,0.046009,0.033888,0.64894,0.52784
864,0.23218,0.071137,0.0089664,0.072092,0.0089473,0.072072,0.0085915,0.079396,0.0075771,0.027715,0.025846,0.023839,0.023607,0.027839,0.027394,0.024908,0.024737,0.10102,0.037548,0.074216,0.033111,0.092556,0.02965,0.07616,0.033189,0.11796,0.083368,0.073361,0.10567,0.084645,0.077361,0.07634,0.10593,0.10767,0.046381,0.10568,0.053513,0.10066,0.044199,0.091873,0.066452,0.046091,0.043772,0.058142,0.055318,0.044703,0.046596,0.051973,0.051896,0.042485,0.052762,0.052682,0.055092,0.044428,0.049544,0.045126,0.050242,0.54274,0.65561
865,0.20822,0.082771,0.0063272,0.092777,0.0058005,0.081186,0.0056694,0.092286,0.0055157,0.038462,0.043633,0.03781,0.031861,0.040686,0.043829,0.04179,0.036793,0.10665,0.044619,0.11884,0.057807,0.11778,0.05545,0.13336,0.060211,0.099595,0.10418,0.14951,0.13793,0.11203,0.12196,0.16486,0.14761,0.10537,0.068038,0.12001,0.076768,0.12613,0.094589,0.12138,0.073418,0.059837,0.05151,0.060303,0.067012,0.062941,0.061958,0.059267,0.059065,0.029067,0.069068,0.030803,0.079472,0.027334,0.068171,0.028856,0.070287,0.45459,0.60402
866,0.34546,0.083277,0.012348,0.072575,0.014345,0.084802,0.015483,0.071524,0.013563,0.030797,0.0303,0.03164,0.031137,0.033984,0.02988,0.027264,0.031298,0.068548,0.031064,0.062463,0.040635,0.05829,0.030526,0.052211,0.041076,0.068062,0.073169,0.071813,0.070809,0.064543,0.067519,0.08358,0.078616,0.07088,0.043401,0.07961,0.046688,0.068923,0.040446,0.097473,0.054821,0.040573,0.043978,0.043975,0.037726,0.035302,0.044705,0.04388,0.042426,0.030706,0.070671,0.028503,0.066001,0.028447,0.07245,0.031327,0.072881,0.47945,0.69584
867,0.27024,0.067842,0.015754,0.082963,0.011597,0.068187,0.015019,0.077144,0.011759,0.039682,0.038647,0.036313,0.034772,0.037637,0.040079,0.037408,0.033546,0.09642,0.039051,0.093445,0.061351,0.10682,0.050321,0.095069,0.058223,0.095865,0.092439,0.1626,0.16815,0.12302,0.11103,0.15755,0.16738,0.086415,0.068362,0.11548,0.076772,0.1021,0.068521,0.11258,0.067024,0.05015,0.049618,0.056116,0.056785,0.050747,0.048784,0.053725,0.053108,0.033827,0.053711,0.036529,0.069752,0.035261,0.052759,0.039135,0.069225,0.43723,0.62701
868,0.4442,0.0692,0.018177,0.064498,0.015063,0.066387,0.018707,0.069318,0.018091,0.019957,0.020585,0.018404,0.01748,0.022372,0.022595,0.021199,0.021185,0.025298,0.015752,0.025405,0.015312,0.028106,0.019752,0.029803,0.016072,0.022781,0.029203,0.022722,0.028475,0.027762,0.03511,0.024722,0.027608,0.021222,0.020411,0.020153,0.023505,0.026255,0.025237,0.020799,0.020611,0.02015,0.020612,0.024135,0.024395,0.024621,0.02427,0.022526,0.022788,0.02388,0.059217,0.031738,0.064324,0.027022,0.063304,0.028113,0.056843,0.47276,0.72113
869,0.15194,0.062256,0.0069953,0.045796,0.0056927,0.062513,0.0054449,0.042722,0.0042185,0.033755,0.029503,0.029322,0.031643,0.03323,0.026324,0.024767,0.029517,0.13067,0.063872,0.1524,0.056188,0.13731,0.058496,0.1428,0.05542,0.19952,0.25583,0.23305,0.22074,0.19321,0.2151,0.2169,0.17612,0.19392,0.11149,0.15879,0.09352,0.16981,0.1043,0.15465,0.088844,0.063402,0.066146,0.064746,0.058232,0.055234,0.061788,0.059753,0.059079,0.037012,0.05234,0.036384,0.030084,0.033288,0.051448,0.03852,0.036514,0.3299,0.43304
870,0.26046,0.040916,0.013108,0.076535,0.012557,0.039575,0.01314,0.091855,0.013176,0.020242,0.03281,0.031964,0.018833,0.019376,0.041827,0.043332,0.022914,0.04516,0.096646,0.040966,0.020008,0.070283,0.13972,0.061429,0.026518,0.11681,0.11785,0.035223,0.045853,0.23645,0.168,0.045475,0.041324,0.19389,0.026707,0.039958,0.041469,0.40247,0.038385,0.045024,0.032132,0.045573,0.024713,0.032003,0.06766,0.062469,0.032323,0.026952,0.04266,0.031837,0.031827,0.04291,0.0743,0.040959,0.030685,0.03059,0.067129,0.43813,0.55862
871,0.26871,0.095589,0.012429,0.058799,0.011329,0.09542,0.012469,0.06019,0.010144,0.032214,0.02894,0.02812,0.028722,0.028985,0.026982,0.027436,0.027165,0.080404,0.060266,0.078914,0.03612,0.073354,0.052086,0.071097,0.032552,0.14435,0.14459,0.08771,0.10122,0.12481,0.14203,0.079584,0.11364,0.12579,0.054584,0.10603,0.050451,0.11896,0.046977,0.087516,0.060535,0.045413,0.046915,0.047533,0.043859,0.040521,0.043238,0.049086,0.046797,0.037811,0.0774,0.039597,0.045912,0.03452,0.077178,0.039057,0.044561,0.48132,0.647
872,0.21329,0.050613,0.0092147,0.06333,0.010764,0.046525,0.0066486,0.061036,0.011466,0.019781,0.019568,0.021735,0.020266,0.015191,0.017925,0.022523,0.020543,0.056374,0.025614,0.038494,0.020583,0.041911,0.028225,0.035789,0.023056,0.067025,0.038772,0.035595,0.047214,0.060155,0.044719,0.031832,0.058774,0.058763,0.024816,0.043906,0.030351,0.055681,0.022677,0.057835,0.041825,0.031202,0.02794,0.024111,0.024983,0.029817,0.028806,0.029506,0.029892,0.027024,0.039062,0.021376,0.047517,0.026273,0.042363,0.027661,0.046858,0.79148,0.49992
873,0.31095,0.05278,0.013959,0.097056,0.016661,0.056824,0.015844,0.098639,0.014307,0.034766,0.038774,0.041177,0.036896,0.037247,0.041763,0.041425,0.036112,0.065237,0.03602,0.077208,0.068394,0.070533,0.032702,0.075575,0.070635,0.058375,0.060064,0.13315,0.12128,0.057723,0.058075,0.13124,0.1134,0.048977,0.059015,0.096681,0.05313,0.048127,0.058078,0.10088,0.049946,0.047934,0.045261,0.045707,0.046292,0.048009,0.046593,0.042115,0.04452,0.035251,0.046937,0.034633,0.092132,0.034658,0.046098,0.03217,0.088392,0.46616,0.67845
874,0.36052,0.083531,0.017158,0.075343,0.016136,0.079486,0.014593,0.068381,0.01482,0.028972,0.029285,0.02721,0.026641,0.025173,0.025458,0.025634,0.025186,0.046956,0.032407,0.042291,0.023817,0.045261,0.029997,0.047224,0.022623,0.051713,0.053897,0.036939,0.041743,0.048311,0.057306,0.037795,0.039767,0.055989,0.032695,0.039991,0.030119,0.059673,0.032271,0.040478,0.033679,0.034911,0.031696,0.032995,0.032677,0.033848,0.03351,0.039455,0.041286,0.032576,0.071911,0.029474,0.059277,0.029793,0.073229,0.034614,0.061791,0.4941,0.72183
875,0.091185,0.084219,0.0030684,0.040985,0.0020812,0.088307,0.0022142,0.038551,0.0024663,0.026388,0.02632,0.023878,0.028401,0.026472,0.019852,0.017254,0.021083,0.11243,0.04118,0.13155,0.04066,0.11933,0.030339,0.10998,0.035709,0.15947,0.16247,0.14061,0.16682,0.1581,0.13285,0.14929,0.11238,0.23525,0.078783,0.17766,0.074937,0.20879,0.069047,0.1594,0.07325,0.061381,0.059372,0.049041,0.045308,0.042134,0.055001,0.055729,0.053528,0.034747,0.072902,0.03027,0.030358,0.032256,0.058207,0.03324,0.036818,0.61658,0.36658
876,0.29405,0.083122,0.013965,0.060292,0.013049,0.086078,0.012435,0.059692,0.012795,0.022001,0.020625,0.018823,0.018852,0.019613,0.021603,0.023477,0.021428,0.067355,0.033828,0.067634,0.022427,0.063743,0.036817,0.067868,0.030396,0.08425,0.14053,0.058228,0.072985,0.093695,0.12896,0.076645,0.098938,0.096057,0.041907,0.068299,0.042537,0.095386,0.046989,0.079081,0.04517,0.030977,0.032527,0.032073,0.032734,0.035656,0.036356,0.033909,0.031124,0.044445,0.069427,0.038685,0.049879,0.040653,0.067971,0.040259,0.044197,0.59431,0.6081
877,0.22983,0.063216,0.0064502,0.10501,0.0081181,0.060738,0.0060794,0.10957,0.0087358,0.031598,0.035275,0.035408,0.0345,0.030987,0.036639,0.039103,0.038405,0.10816,0.032522,0.079229,0.048726,0.1113,0.03869,0.10269,0.058645,0.092695,0.069873,0.1011,0.14623,0.15313,0.10642,0.11775,0.142,0.084008,0.057542,0.10572,0.082266,0.1577,0.070265,0.13348,0.084831,0.052099,0.048146,0.049734,0.056988,0.056276,0.057623,0.051186,0.05446,0.029085,0.049668,0.031939,0.087903,0.039883,0.052344,0.030924,0.088183,0.53731,0.5686
878,0.44474,0.064526,0.017346,0.054916,0.016793,0.067938,0.019166,0.059428,0.018799,0.017546,0.01696,0.017707,0.018222,0.020619,0.018752,0.017992,0.017834,0.017397,0.014258,0.019946,0.015416,0.020025,0.01619,0.021379,0.013172,0.018323,0.021877,0.018688,0.020394,0.022763,0.025623,0.018269,0.016697,0.019899,0.016898,0.021409,0.016946,0.021421,0.017989,0.018707,0.013521,0.019814,0.021423,0.022205,0.020686,0.019973,0.020249,0.019531,0.018306,0.030114,0.058213,0.031519,0.049395,0.030318,0.056323,0.027764,0.047205,0.50146,0.71049
879,0.32978,0.071378,0.020362,0.093035,0.014863,0.066526,0.01685,0.078386,0.012833,0.045017,0.05269,0.040959,0.033621,0.035048,0.03598,0.032077,0.033069,0.068866,0.05553,0.072727,0.036759,0.051917,0.035531,0.059628,0.041578,0.074244,0.092779,0.066094,0.054831,0.053386,0.064641,0.072705,0.065669,0.084665,0.061303,0.047883,0.043316,0.049055,0.054426,0.058635,0.057804,0.049774,0.040448,0.037054,0.039446,0.037316,0.036565,0.050299,0.058899,0.031299,0.061449,0.02703,0.067816,0.021891,0.064214,0.039819,0.083338,0.50278,0.68756
880,0.38832,0.069121,0.016535,0.073234,0.016294,0.073266,0.014422,0.072546,0.015812,0.02466,0.024435,0.024489,0.026207,0.023892,0.023313,0.023292,0.025106,0.032265,0.022256,0.03937,0.023313,0.032373,0.02007,0.036105,0.024608,0.032898,0.031838,0.043887,0.038831,0.030328,0.029371,0.0458,0.036607,0.032614,0.027704,0.037016,0.025019,0.02979,0.026111,0.034718,0.024119,0.029268,0.033114,0.026428,0.027746,0.027156,0.027862,0.027912,0.027084,0.032509,0.061334,0.027103,0.064389,0.028898,0.060327,0.029616,0.06274,0.49372,0.72701
881,0.16184,0.082774,0.0066805,0.057181,0.0089245,0.082252,0.0054266,0.048247,0.0050266,0.020351,0.022546,0.025776,0.025329,0.01998,0.015963,0.018507,0.021724,0.095879,0.036343,0.096578,0.028486,0.09965,0.036408,0.095755,0.022315,0.15242,0.13148,0.088112,0.092997,0.1886,0.14616,0.075636,0.090383,0.1862,0.056042,0.098551,0.052336,0.21992,0.045612,0.10039,0.053016,0.051799,0.050151,0.04617,0.042285,0.04516,0.051112,0.046216,0.045808,0.05429,0.057246,0.055091,0.031694,0.059312,0.057319,0.050989,0.038132,0.61397,0.50171
